id,onstreet_spots,offstreet_spots
959902783#0,23,NA
959902784#0,1,NA
959902784#1,3,NA
959931200,63,NA
959931206#0,3,NA
959931206#2,3,NA
959931207,28,18
959944006,24,NA
959944007#0,2,NA
959944007#1,2,NA
959944010#0,2,NA
959944010#2,2,NA
959944013,20,NA
959944019#1,22,NA
959948589#2,35,NA
959973867,352,NA
96004833,110,NA
96004834,2,NA
960606931,2,NA
960623493#3,19,NA
960770304#1,34,84
960770313#1,26,NA
961032826#0,4,NA
961032826#4,5,NA
9610485#0,25,NA
961117938#0,4,NA
961117938#1,18,NA
961185594,3,NA
961185595#1,3,NA
961185597#2,67,78
961185598#1,3,NA
961185598#3,52,NA
961480860#0,5,NA
961480860#1,65,NA
961480860#2,57,14
961488639,3,NA
961488643,7,NA
961540664#0,11,NA
961540664#1,27,75
961540665#2,3,NA
961540666,129,263
961559761#0,3,NA
961559761#1,2,NA
961559763,26,NA
961559764,20,NA
961559765#0,4,NA
961559765#2,3,NA
961646378,3,NA
961646380,3,NA
961646381,2,NA
961646384#1,5,NA
961646386#0,1,NA
961646386#2,6,NA
961646388#0,2,NA
961646388#2,1,NA
961646388#4,5,NA
961646388#6,1,NA
961646398,10,NA
961646413#3,7,NA
961646415#0,1,NA
961646415#1,6,NA
961646427#0,2,NA
961646449,1,NA
961712012#0,2,NA
961712012#1,6,NA
961712013,2,NA
961712017#1,9,NA
961712028,2,NA
961712029#1,3,NA
961712029#2,1,NA
961723800#0,12,NA
961803337,61,NA
961816636,12,NA
961816638#2,55,NA
961816639#1,31,21
961816642#1,53,NA
961847146#2,36,NA
961847148#1,6,NA
961847149#1,6,NA
961847151#2,22,NA
961901221,5,NA
961901226#0,3,NA
961913942,9,NA
961913947,3,NA
961913949,3,NA
9620779#0,22,NA
9620779#2,19,NA
9620794,12,NA
9620949,2,NA
9620952,19,NA
962102868#0,6,NA
962102870,17,NA
962102874#2,30,NA
962111852#0,3,NA
962111852#2,3,NA
962111853#1,6,NA
962111854#0,6,NA
962111855#2,5,NA
962111856#1,5,NA
962111863,4,NA
962111867#1,5,NA
962111869#2,16,NA
962111870#0,67,NA
962111870#1,29,NA
962111870#3,10,NA
962111871#2,7,NA
962111872#1,7,NA
962126395#1,22,NA
962126397,24,NA
962126400,3,NA
962126404#0,2,NA
962126404#1,2,NA
962126405,29,NA
962201820,60,NA
9622125,5,NA
962250687,1,NA
962261271#1,20,NA
9622672,10,NA
9622704,11,NA
96234067,6,NA
9623625,23,NA
9623807,17,NA
9623950,18,NA
9624002,14,NA
9624204#1,2,NA
9624204#2,1,NA
9624204#3,2,NA
9624204#4,2,NA
9624204#5,2,NA
9624204#6,4,NA
962488980#1,5,NA
962506799#1,25,NA
962506800#0,5,NA
962506800#4,5,NA
962506803,48,NA
962506804#0,40,NA
962506804#1,15,NA
962506804#2,7,NA
962506804#3,16,NA
962506804#4,16,NA
962506804#5,25,NA
962543796#0,3,NA
962543796#2,38,NA
962543797#0,37,NA
962543797#1,78,NA
962543800#0,3,NA
962543800#1,2,NA
96258089,23,NA
96258094#0,10,NA
96258094#1,3,NA
96258102,18,NA
962654820,6,NA
962654821,6,NA
962654822#0,3,NA
962654823#0,8,NA
962654823#2,32,NA
962655285,27,NA
962655286#2,46,NA
962655287#0,10,NA
962655287#1,2,NA
962655289#1,64,20
962655291#1,51,NA
962660396#1,40,NA
962660397#1,22,NA
962660997#1,78,NA
962777318#1,42,NA
962777329#3,27,NA
962777330#1,6,NA
962777331#1,6,NA
962777333,2,NA
962797511#1,1,NA
962797512,6,NA
962797518#0,3,NA
962797518#1,3,NA
962797519,15,NA
962797532,10,NA
962797533,1,NA
962797535#0,4,NA
962797535#3,37,NA
9628394,6,NA
962928683,30,NA
963078049,24,NA
963078068#1,23,NA
963108060#0,36,NA
963108065#4,5,NA
963165520#1,22,NA
963165520#2,39,NA
963165521#1,40,NA
963165525,54,77
963165527#0,41,NA
963165527#1,19,NA
963165527#2,19,NA
963165527#3,39,NA
963165528#2,3,NA
963165529#0,50,NA
963165529#1,53,NA
963165532,4,NA
963165533#3,31,NA
963165535,9,NA
963202885,20,NA
963227498,16,NA
963242605,20,NA
963242606,26,NA
963242607,16,NA
963242608,30,NA
963242609,28,NA
963440635#0,4,NA
963440635#3,4,NA
963450767,20,NA
963588749#0,16,NA
963588749#1,16,NA
963588750#0,16,NA
963588750#1,16,NA
9636069,10,NA
963841938,6,NA
963841939,3,NA
963841940,59,NA
963841941#1,25,28
964171690,15,42
964171694#0,4,NA
964171694#2,24,4
964171703#1,5,NA
964171703#2,20,36
964179837,1,NA
964179842,2,NA
96418261#0,29,NA
96418273#1,30,NA
96418273#2,27,47
964321907#0,4,NA
964321907#3,33,NA
964321909,74,43
964321911,4,NA
964321958#0,64,77
964321965#1,4,NA
964321977,27,47
964321995,17,38
964321996#1,8,NA
964321998,20,NA
964322005,82,77
964322007,39,NA
964341853#1,18,NA
964341853#5,28,NA
964402734#2,71,NA
964476023#2,12,NA
964534168,26,NA
964534169#1,10,NA
964534172#1,25,NA
964618355,13,NA
9646676#0,23,NA
9646676#1,25,NA
9646795#0,27,NA
9646795#1,18,NA
9646795#2,13,NA
9646795#3,13,NA
9646795#4,23,NA
9647237,27,NA
9647270#0,35,NA
9647270#1,24,NA
9647324#0,30,NA
9647324#1,33,NA
9647362,16,NA
9647417,63,NA
9647434#0,35,NA
9647434#1,30,NA
9647523#0,34,NA
9647523#1,30,NA
9647565#0,35,NA
9647565#1,29,NA
9647613#0,39,NA
9647613#1,31,NA
9647652#0,37,NA
9647652#1,31,NA
9647678#0,34,NA
9647678#1,32,NA
9647708#0,34,NA
9647708#1,33,NA
9647784#0,16,NA
9647784#1,15,NA
9647784#2,16,NA
9647784#3,16,NA
9647784#4,15,NA
9647784#5,16,NA
9647784#6,15,NA
9647784#7,17,NA
964819545,29,NA
964822723#1,2,NA
964822723#3,6,NA
964869605#0,8,NA
964869605#1,25,NA
965152983,2,NA
965203744,39,NA
965204516,7,NA
965375517,217,NA
965375521#1,3,NA
965416181,63,NA
965429251,36,NA
965429252#0,11,NA
965429252#1,17,NA
965486960#0,4,NA
965486960#3,30,NA
965486961#0,31,NA
965486961#1,44,NA
965486961#2,24,NA
965486966#1,11,NA
965516900,142,NA
9656107#0,28,NA
9656107#1,33,NA
965651272,31,NA
965740454#0,12,NA
965740454#1,23,NA
965740454#2,15,NA
9657820#0,9,NA
9657820#1,10,NA
965938716#0,18,NA
965938716#1,22,NA
965938717,20,NA
965938757,16,NA
965938759,18,NA
965959898#0,22,NA
965959898#1,41,NA
965959900#4,2,NA
965973718#0,35,NA
965973718#1,36,NA
965973719,15,NA
966059753,4,NA
966059754,3,NA
966158283#0,16,NA
966158283#1,40,NA
966179928,2,NA
966228402,15,NA
966483432#0,5,NA
966483433,11,NA
966767171,6,NA
966802050,9,12
966802122,8,NA
967022806,1,NA
967022807,16,NA
967022808,13,NA
967044748,3,NA
967044749,4,56
967044750,5,NA
9670779,2,NA
967248330,39,NA
967248331,17,NA
967248333,1,NA
967248335#0,1,NA
967248335#1,2,NA
967248336,38,92
967248337,2,NA
967248338,7,NA
967256182#0,43,NA
967256183#1,32,NA
967256183#2,3,NA
967256183#4,71,NA
96763047,1,NA
96763059#0,5,NA
96763059#1,3,NA
967690964,19,NA
968044196#1,18,NA
968086784,7,NA
968087004,12,NA
968087005#0,6,NA
968087005#1,23,57
968090552#1,20,15
968140840,31,NA
968150791,1,NA
968196432,32,NA
968196433,26,NA
968262042,3,NA
968498218,15,NA
968498219,5,NA
968498220#0,8,NA
968498220#1,3,NA
968498221#1,4,NA
968498222#0,2,NA
968498222#1,3,NA
96849912,3,NA
968565750,2,NA
968858838,26,NA
968858839,9,NA
968872338,7,NA
968872339#1,7,NA
968872340#1,6,NA
968872343#1,34,NA
968872345#1,7,NA
968872346#0,5,NA
968872346#1,18,NA
969208617,26,NA
969208618,5,NA
969208619,1,NA
969208620,1,NA
969208621,17,NA
969208622,22,NA
969248757#0,16,NA
969248757#1,21,31
969248758,15,NA
969249282#1,11,NA
969249284#1,14,NA
969249285#0,51,NA
969249285#1,1,NA
969249286#1,15,NA
969249287#1,14,NA
969249287#2,18,NA
969300102,14,NA
969524323,24,NA
969524324,19,NA
969682144#1,4,NA
969682144#3,23,NA
969682145#1,20,NA
969682149#0,4,NA
969682153,15,NA
969682154#0,25,NA
969682154#1,3,NA
969682160#4,31,NA
969882680,98,63
969888436#1,44,7
969987311#0,2,NA
969987311#1,75,107
969987312#1,2,NA
969987312#2,2,NA
969987312#3,0,NA
969987313#0,14,NA
969987313#1,3,NA
969987314#0,1,NA
969987314#1,2,NA
969987315,2,NA
970227076#0,21,NA
970227076#1,5,NA
9702739#0,31,NA
9702739#2,23,NA
9702748,24,NA
9702833#0,33,NA
9702833#1,23,NA
9702833#2,8,NA
9702838,31,NA
9703370#0,15,NA
9703370#1,10,NA
9703370#2,3,NA
9703370#3,5,NA
9703375,87,NA
9703377,18,NA
9703378,12,6
970740190,5,NA
970740191,4,NA
970780454,33,NA
9707827#0,69,NA
970792692#0,12,NA
970792692#1,54,12
970792693#0,2,NA
970792693#3,2,NA
970792721,1,NA
9707982#0,26,NA
9707982#1,24,NA
970802606,23,NA
970802607#1,3,NA
970802607#3,48,146
970802609#2,15,NA
970802609#3,12,NA
970802609#4,17,NA
970802615#1,12,NA
970802615#2,15,NA
970802615#3,44,NA
970821289,2,NA
970821291,24,NA
970821294,19,NA
970903966#0,14,NA
970903966#1,35,NA
970904014#0,15,NA
970904014#1,11,NA
970904014#2,4,NA
9709369,71,NA
970998070,1,NA
970998075#0,8,NA
970998075#1,81,100
970998077,6,NA
970998078#0,1,NA
970998078#1,10,NA
970998079,1,NA
970998091,2,NA
970998095#0,111,25
970998109,5,NA
970998110#2,2,NA
971008307,5,NA
971064429,24,3
971104180,8,NA
971104181,4,NA
971104182#4,40,11
971124685#0,2,NA
971124686#1,42,NA
971193302,35,NA
971193303,24,NA
971199170#0,13,NA
971199170#1,16,NA
971199170#2,18,NA
971199170#3,17,NA
971199170#4,10,NA
971199170#5,59,NA
971199170#6,57,21
971199171#1,46,NA
971199171#2,71,NA
971199171#3,44,186
971199171#4,32,NA
971199173,2,NA
971199175,2,NA
971199176,1,NA
971297483,5,NA
971297485,13,NA
971297486#0,8,14
971297486#1,2,NA
971321594,11,NA
971330966,5,NA
971342786#1,21,NA
971342786#2,19,NA
971342786#3,35,NA
971342786#4,15,NA
971342787#4,17,NA
971342788#0,15,NA
971342788#1,75,NA
9713563#0,23,NA
971521630,22,NA
971617314,2,NA
971617315,2,NA
971617316,7,NA
971617317,4,NA
971617319#0,3,NA
971617319#1,4,NA
971653817#0,4,NA
971688444#0,3,NA
971688444#1,3,NA
971693114,11,NA
971693115,9,NA
971693116,4,NA
971693118,2,NA
971693119#0,9,NA
971869643#0,10,NA
971869643#2,4,NA
971869645,1,NA
971869652#0,7,NA
971869654,1,NA
971877830,9,NA
971877832#1,81,NA
971893824#0,4,NA
971893825,4,NA
971893827#0,55,14
971893827#1,2,NA
971893827#2,31,NA
971893830#0,6,NA
971893831#3,6,NA
971893833#1,136,NA
971893834,3,NA
971922378,41,NA
971984097#2,33,NA
971984099,55,NA
97206933,21,NA
972369406,6,NA
972369407,11,NA
97243018#0,14,NA
97243018#1,14,NA
972448799#1,15,NA
972448800,10,NA
972448801#2,6,NA
97251902#0,32,NA
97251902#1,13,NA
972594838,34,NA
97276318,27,NA
97284856,7,11
973065654,49,NA
973078507,1,NA
973138471,9,NA
973251629,164,NA
973578693,19,43
973578694#0,17,NA
973578694#1,38,NA
973583361#1,7,NA
973584098#1,6,NA
973584099,15,NA
973591901,48,NA
973903423,41,NA
974051875,7,NA
974093059#1,12,519
974172847,2,NA
974194495,7,NA
974201303#0,2,NA
974201303#1,2,NA
97431552,11,NA
974568794#1,47,NA
974568795#1,4,NA
974568795#2,5,NA
974597817,32,NA
974857813,18,NA
974865642,5,NA
975026457,70,NA
975216332,3,NA
975216335#0,19,10
975216335#1,22,NA
975241319,14,4
975250075#0,5,NA
975250079,30,NA
975250080#0,3,NA
975250080#2,5,NA
975267451,5,NA
975295125,7,NA
975396926#1,16,NA
975396928#1,24,NA
975396929#1,5,NA
975396929#2,42,NA
975396930,2,NA
975396950#0,33,NA
975396950#3,85,NA
975396950#4,89,NA
975396950#6,2,NA
975396951#0,2,NA
975396951#2,65,NA
975396951#3,29,NA
975396951#4,90,NA
975396951#5,2,NA
975396951#6,74,NA
975440464#0,44,NA
975447066,54,NA
975473307,13,NA
975473310,21,NA
975894719,4,NA
975894725#3,4,NA
975894726#1,4,NA
975894728#0,4,NA
975894728#2,4,NA
975894733,43,NA
97592184,14,NA
97592186,6,NA
97592188#0,1,NA
97592188#1,12,NA
97592188#2,12,NA
97592188#3,6,NA
97592188#4,7,NA
97592188#5,9,NA
97592188#6,10,NA
97592188#7,6,NA
97592188#8,7,NA
97592189,39,NA
975960705,6,NA
9764964,19,NA
976510959#0,2,NA
976510960#0,3,NA
976510960#2,2,NA
976510961,2,NA
976603500#0,17,NA
976603500#1,17,NA
976828999,1,NA
976834379,2,NA
976898950,1,NA
976918145,1,NA
976929082#0,2,NA
976929082#1,0,NA
977005662,3,NA
977039091,1,NA
977492232,2,NA
977522642,1,NA
977526685#0,6,17
977526686,3,NA
977533657#0,3,NA
977533657#1,1,NA
977973624,2,NA
978207740,1,NA
978207742,20,NA
978207743,4,NA
978207744#0,4,NA
978207745,16,NA
978207746#0,4,NA
978207746#1,2,NA
978207747,6,NA
978245706#1,60,6
978269804,2,11
978303282,35,NA
978312140#0,3,NA
978312140#2,8,20
978319738,2,NA
978414195#0,8,NA
978414195#1,5,NA
978414195#2,11,NA
978414195#3,2,NA
978414200,32,NA
978415378#1,25,127
97847806#1,15,NA
97847806#4,14,NA
978488299,34,NA
978609676,14,NA
978953299#0,1,NA
978953299#1,3,NA
979320607,13,NA
979320608,14,NA
979320609,15,NA
9793900#0,5,NA
9793900#1,5,NA
9793900#2,4,NA
9793996#0,17,NA
9793996#1,18,NA
9793996#2,20,NA
9794170#0,41,NA
9794170#1,44,NA
9794170#2,33,NA
97941787,13,NA
9794434,31,NA
9794482,20,NA
9794545,18,NA
9794939,25,NA
9795066#0,14,NA
9795066#1,4,NA
9795066#2,6,NA
979564341#0,1,NA
979564341#1,0,NA
979807096,38,12
979807107,1,NA
979807114,7,NA
979807115,8,NA
979807157#0,6,NA
979807159#0,2,NA
979807159#1,2,NA
979807163,26,4
979873569#0,10,NA
979873584#0,25,NA
979949690#0,17,NA
979949690#1,6,NA
979949691,1,NA
979949692,2,112
980101607#0,6,NA
980133622,13,NA
980133623#0,39,234
980133624,1,NA
980178506#0,21,NA
980178509#0,5,NA
980178509#1,13,NA
980178510,5,NA
980371139#0,16,NA
980371139#1,10,NA
980461490#1,9,NA
980461490#2,11,NA
980461491,16,NA
980542375,15,NA
980614301,3,NA
980614302,13,NA
980614320,12,NA
980614329#0,22,NA
980614337,5,NA
980710210,43,8
980711002#0,18,NA
980951891#1,17,NA
981051260,46,NA
981105139,3,NA
981295179,17,NA
981295181,23,NA
981295182,21,NA
981295183#0,2,NA
981295183#1,2,NA
981295185#0,24,NA
981299588,4,NA
981299589,5,NA
981316313#0,12,NA
981316314#0,38,25
981847257,10,NA
981963351,3,NA
981963353,23,NA
982207576,12,NA
982221213,40,9
982221215,2,NA
982221217#0,2,NA
982221217#1,5,NA
982387175,7,40
982400165,6,NA
98256382#0,14,NA
98256382#1,15,NA
98256382#2,22,NA
982889183,19,99
983294975,7,NA
983294976#1,3,NA
983294976#2,5,NA
9836405#1,34,NA
9836445#0,25,NA
9836445#1,17,NA
9836445#2,18,NA
9836445#3,17,NA
9836548,30,NA
9836569,18,NA
9837238#1,22,NA
9837238#2,23,NA
983784175,2,NA
983784177,5,NA
98390281#0,7,NA
983959915,40,NA
98399537,17,NA
98399629#1,31,NA
984020536#1,22,NA
984020538#1,36,NA
98410013#0,8,NA
98410015#1,22,NA
98410018#0,15,NA
98410018#1,5,NA
98410018#2,23,NA
98410018#3,23,NA
98410018#4,22,NA
98410018#5,21,NA
98410018#6,20,NA
98410018#7,17,NA
98410018#8,7,NA
98439707,31,NA
984490559#0,13,NA
984653339#0,3,NA
984653340,2,NA
984655607,18,NA
985049389,2,NA
985049390,4,NA
985049393,4,NA
985049402#0,4,NA
985049402#1,13,NA
985055081,15,24
985402127,37,NA
985442200,44,NA
985468024,10,22
985468025,1,35
985567850,6,NA
985568749,4,NA
985571365,4,NA
985573072#2,2,NA
985573072#3,51,NA
985739598,4,NA
9857477,20,NA
9858311#0,1,NA
9858311#1,10,NA
9858311#2,21,NA
9858532,18,NA
9858674,16,NA
9858719,13,NA
9858740,11,NA
9858759#0,12,NA
9858759#1,12,NA
9859556,13,NA
9859579#0,14,NA
9859579#1,16,NA
9859610,23,NA
9859700,39,NA
986098313,11,NA
986098316#0,7,NA
986098317#0,7,NA
9861145#0,24,22
9861145#1,25,NA
9861244#0,39,NA
9861244#1,38,NA
986230806,9,NA
986849085,1,NA
986885435,52,NA
986957337,7,NA
987110634,33,NA
987110635,35,8
9873997#0,18,NA
9873997#1,34,NA
987624200#1,8,NA
987624200#2,7,NA
987624213,1,NA
987920699,8,NA
987920700#4,7,NA
987920704,17,20
988119000,20,NA
988154924,19,NA
988154927,22,NA
98843704,8,NA
98843707,9,NA
988492907,36,NA
988492908,43,NA
988492909,22,NA
988492910#0,17,NA
988492910#1,10,8
988492910#2,18,NA
98850969,22,NA
98860093#0,2,NA
98860093#1,18,38
988846952,9,NA
988868964#0,38,NA
98889107#0,50,NA
98889107#1,37,NA
98889107#2,25,NA
98889107#3,22,NA
98891328,42,NA
988935068#1,30,NA
989016554,17,NA
989197855,18,NA
989199012,50,NA
989227398,3,NA
98938720,10,NA
9896647#1,6,NA
9896647#2,11,NA
9896670#0,15,NA
9896670#1,13,NA
9896678,72,NA
9896714#0,2,NA
9896714#1,10,NA
9896714#2,16,NA
9896714#3,6,NA
9896714#4,6,NA
9896735#0,20,NA
9896735#1,18,NA
9896742,18,NA
9896750,25,NA
9897180,23,NA
9897233#0,4,NA
9897233#1,15,NA
9897233#2,10,NA
9897233#3,14,NA
9897233#4,23,NA
9897233#5,7,NA
9897233#6,18,NA
9897271#0,63,NA
9897271#1,80,21
9897271#2,15,NA
9897271#3,14,NA
9897271#4,23,NA
9897283#0,21,NA
9897283#1,19,56
9897283#2,14,54
9897295#0,4,NA
9897295#1,4,NA
989737333,30,NA
989743119#0,38,NA
989743119#1,19,NA
989743119#2,21,NA
989743119#4,26,NA
989743119#5,19,NA
989743121#0,32,15
989743121#1,25,NA
989743121#12,34,NA
989743121#3,22,NA
989743121#4,30,NA
989743121#5,32,52
989743121#6,26,NA
989743121#7,46,NA
989743121#8,29,NA
989744644#0,33,28
989744644#10,23,NA
989744644#11,34,27
989744644#4,75,NA
989744644#5,24,NA
989744644#7,34,NA
989744644#8,52,NA
989744645,12,NA
989744646#0,2,NA
989744646#1,15,NA
989744646#2,15,NA
989744646#4,22,38
989744646#5,20,NA
989761829#0,24,NA
989761829#1,34,NA
989761829#3,41,NA
989761829#4,26,NA
989761829#5,28,NA
989761829#6,32,NA
989761829#8,16,NA
989761830#1,16,NA
989761830#10,32,NA
989761830#3,58,NA
989761830#4,26,NA
989761830#5,41,16
989761830#7,34,NA
989761830#8,24,NA
989761830#9,40,NA
989774945,45,NA
989774947#0,44,31
989837901#0,53,NA
989837901#1,8,NA
989837901#2,34,NA
989837901#3,45,NA
989837901#4,1,NA
989837902#1,41,NA
989837902#2,33,NA
989837902#4,55,NA
989837902#5,21,NA
989839022,15,NA
990131221#0,32,NA
990131221#1,37,NA
990131222,2,NA
990194433,5,NA
990194458,26,NA
99022300,5,NA
990437548,10,NA
990899866,9,NA
990949473#0,48,NA
991150461,3,NA
991188716#1,115,NA
991188718#0,117,NA
991188718#1,40,NA
991233221#0,4,NA
991233221#3,4,NA
991233221#4,3,NA
991233221#5,2,NA
991635257#0,4,NA
991635257#1,3,NA
991635258,49,NA
991644843#1,40,NA
991644845,43,NA
991685232,7,NA
991685239#3,4,NA
991685241#0,5,NA
991685243,9,NA
991685245,3,NA
991685248,3,NA
991685249,5,NA
991685264,11,59
991685266#3,11,NA
991768278,32,NA
991851841,132,NA
991852956,24,NA
991985157,74,NA
991985158,30,NA
991985159#0,3,NA
991985159#1,3,NA
991985159#3,5,NA
991985159#4,4,NA
991985160#0,5,NA
991985160#1,6,NA
991998631,9,NA
991998632,15,NA
991998648,3,NA
992064244,36,26
992064245,38,NA
992128731,3,NA
9922980,24,NA
992352217#1,3,NA
992352217#2,22,NA
992352225#1,4,NA
992352228,26,NA
992356594#1,39,NA
992356595,5,NA
992356596,57,NA
9925055,35,NA
9925056#1,19,NA
9925056#2,16,NA
9925057,13,NA
9925060#0,20,NA
9925060#1,18,NA
9925060#2,21,NA
9925060#3,22,NA
9925060#4,18,NA
9925060#5,18,NA
9925061,40,NA
992566523,11,59
992603653#1,38,NA
992689542#0,5,NA
992689542#4,10,NA
9930979,17,NA
9930988,9,NA
9930993#0,27,NA
9930993#1,3,NA
9930994,8,NA
9931299,15,NA
9931926#0,16,NA
9931926#1,12,NA
9931927#0,17,23
9931927#1,25,25
9932079#0,15,NA
9932079#1,13,NA
9932079#2,19,NA
9932079#3,37,NA
9932309,20,NA
9932310,37,NA
9932312#1,13,NA
9932389,43,NA
9933148#0,10,NA
9933148#1,41,64
9933148#2,20,NA
9933148#3,13,NA
9933150#1,16,NA
9933151#0,44,NA
9933151#1,10,NA
9933151#2,11,NA
9933152#0,38,NA
9933152#1,9,NA
9933152#3,24,NA
993354979#0,4,NA
993364636,41,NA
9933727,16,NA
9933933,16,NA
9934114,9,NA
9934132#1,27,NA
9934132#2,5,NA
9934133,31,NA
9934288,26,NA
9934291#0,13,NA
9934291#1,11,NA
9934291#2,10,NA
9934948#0,12,NA
993565457,2,NA
993565458,2,NA
993565459,2,NA
993566668,15,NA
993808309#1,45,NA
993808311,35,NA
993809787,4,NA
993824336,14,NA
993824337#0,0,NA
993824337#1,1,NA
993824337#2,9,NA
993824342#1,22,NA
993824343#1,4,NA
993824349#0,13,NA
993824349#1,39,NA
993824350#1,28,NA
993824354#2,41,NA
993824358#0,7,NA
993895128,11,NA
99458482#0,14,NA
99458482#1,13,NA
99458482#2,13,NA
99458482#3,3,NA
994863622,56,54
994949475#1,30,NA
994949477,35,NA
995417292,35,NA
995462196#0,98,NA
995462196#1,54,NA
995462730,6,NA
995596692#0,19,NA
995596692#1,22,NA
995640362,1,NA
995640368#1,33,112
995640368#2,20,NA
995640368#3,16,NA
995640368#4,41,NA
995640368#5,13,NA
995659923#1,12,NA
995659923#2,14,NA
995659924#1,12,NA
995659924#2,15,NA
995659925#0,5,NA
995659925#1,18,NA
995659925#2,45,59
995659926,31,NA
995665112#0,26,NA
995665112#1,33,NA
995665113#0,7,NA
995665113#1,11,NA
995913523,17,NA
995913527,20,NA
995913537,74,132
995913538#1,3,NA
995913540#1,11,NA
995913541#3,16,NA
995913542#1,2,NA
995913542#2,3,NA
995913542#3,3,NA
995913544#3,34,NA
995913546#0,5,NA
995913546#3,4,NA
995913548,35,26
995913551#0,4,NA
995913552#2,4,NA
995913554#0,16,NA
995913554#1,20,NA
995913555#0,4,NA
995913555#4,4,NA
995913556,71,10
995913563#1,6,NA
995918036#1,12,NA
995918053#3,21,NA
996047692,2,NA
996075249#4,4,NA
996075251#0,22,NA
996075251#1,28,NA
996075252#0,4,NA
996075252#1,4,NA
996075256#0,45,NA
996075256#1,9,159
996075259#0,3,NA
996075259#1,7,NA
996075259#2,3,NA
996075262#0,6,NA
996075262#1,6,NA
996075271#1,24,NA
996075272#0,3,NA
996075272#1,7,NA
996075272#2,3,NA
996075274#3,29,NA
996093080#1,15,85
996093080#2,23,NA
996093080#3,14,NA
996093081#2,5,NA
996093082#1,23,NA
996093082#2,41,NA
996093083,5,NA
996616649,20,NA
996616650,27,NA
996772156,8,NA
996979073,2,NA
996979074,1,NA
996979076,3,NA
996979077,1,NA
996979078#3,2,NA
996979080#0,4,NA
997185167#0,14,NA
997185167#2,34,NA
997220849#1,14,NA
997229039,37,NA
997354100,27,NA
997354102,1,NA
997788458#1,29,NA
997788459,5,NA
997788461#0,27,NA
997788464,4,NA
997788500#0,31,NA
997866634,12,NA
997867740#0,30,NA
997867740#1,27,NA
997867741,10,NA
997900524#1,3,NA
997900524#2,2,NA
997936734,51,NA
997936741,48,NA
997936743#1,56,NA
997936745#2,171,NA
997936748#1,38,NA
997936749#0,4,NA
997936749#1,7,NA
997936749#2,42,NA
998258836,5,NA
998258837,4,6
998258838,3,NA
998297297,1,NA
998334080,45,NA
998334087,22,NA
998334089,16,NA
998334091,4,NA
998378660#0,4,NA
998378660#2,6,NA
998493057,1,NA
99854508#0,46,NA
99854508#1,7,NA
99868994,25,NA
998733727#0,4,NA
998797338#0,19,NA
998797338#1,105,NA
999212809,13,NA
999727492#2,4,NA
999753857#4,31,NA
999753858,3,NA
999943085,24,NA
999943090#1,21,NA
-1002247009,NA,52
-1005049900,NA,39
-1009306054,NA,4
-1011412279,NA,387
-1017767538#1,NA,120
-1020977670,NA,30
-1022434817#3,NA,50
-1022434821#2,NA,149
-102486258,NA,18
-102532387#0,NA,45
-10276231,NA,22
-1028649446,NA,11
-1031696076#2,NA,16
-1033550893,NA,103
-1036788070#2,NA,30
-1037116927#0,NA,125
-1038272617,NA,129
-1041502976,NA,80
-1050276922,NA,62
-1050686766,NA,15
-1052527295#0,NA,13
-1055301407,NA,19
-1056860204,NA,6
-1057138764,NA,244
-1057538106,NA,7
-1057557985#2,NA,10
-10598760#2,NA,9
-106838214#1,NA,405
-106838216,NA,30
-1069850884,NA,284
-10699691,NA,9
-1071291898,NA,51
-1073531797,NA,48
-10755765#5,NA,36
-1077708848,NA,78
-10781127#1,NA,40
-1079762775,NA,2
-1080530933#1,NA,203
-1082675635,NA,414
-1083744840#2,NA,37
-1083949099,NA,20
-1083977916#2,NA,16
-1084265502,NA,45
-1084267037#2,NA,8
-1086435183#1,NA,21
-10864676#2,NA,78
-1087803758,NA,460
-1088316481,NA,82
-1088316482,NA,4
-1088355370,NA,47
-1088874803,NA,26
-1088883067#1,NA,50
-1088965880#0,NA,66
-1089726114,NA,191
-1089751335#0,NA,5
-1089751350,NA,15
-1089751371,NA,5
-1089751377#2,NA,26
-1090809734#2,NA,4
-1092460782,NA,46
-1092634269,NA,5
-1093431684,NA,32
-1095395134#0,NA,4
-1096751625,NA,14
-1097289892,NA,73
-1097469171#2,NA,10
-1097989450,NA,15
-1098152057#0,NA,22
-1099616371,NA,17
-1099616797#1,NA,9
-1100646927#2,NA,7
-1101007793#1,NA,100
-1101064703#1,NA,17
-1101064736#1,NA,16
-1101065276#1,NA,50
-1101185626,NA,17
-110149634#2,NA,43
-1102370583#5,NA,16
-1103167081,NA,12
-1105894357#0,NA,14
-1107334268#0,NA,40
-110863066#3,NA,59
-1109051804#0,NA,30
-1110381758,NA,27
-1110773568,NA,4
-1111930031#1,NA,15
-111283473#0,NA,228
-1113396558#3,NA,44
-1113537198,NA,151
