id,onstreet_spots,offstreet_spots
4777332,33,NA
4777336#0,27,NA
4777336#1,14,NA
4777336#2,7,NA
4777336#3,27,NA
4778731,30,NA
4778737,27,NA
478048069,9,NA
478048070,4,NA
4782309,21,NA
4782311#0,22,NA
4782315,13,NA
4782403,41,NA
4782405#0,10,NA
4782405#1,3,NA
478247076,9,NA
4782474,12,NA
4782475,10,NA
4782516,23,NA
4782519,36,13
4782545#0,8,NA
4782545#1,22,NA
4782545#2,13,NA
4782546,20,NA
4782547,18,NA
4782548,4,NA
4782583,21,NA
4782586#0,19,NA
4782586#1,19,NA
4783335,11,NA
4783366,70,NA
4783379,49,NA
4783380,54,NA
4783445#0,19,NA
4783445#1,13,NA
4783445#2,16,NA
4783451,22,NA
4783452#0,19,NA
4783452#1,13,NA
4783452#2,20,NA
4783455,22,NA
4783476,36,NA
478649994#0,11,NA
478649996#0,11,NA
4787318,65,NA
4787339,18,NA
4787341#0,8,NA
4787341#1,34,NA
4787341#2,31,NA
4787341#3,34,NA
4787350#0,18,NA
4787358#1,12,NA
4787358#2,12,NA
4787362,17,NA
4787369,32,NA
4787379,17,NA
4787401,23,NA
4787420,11,NA
4787423,46,NA
4787950,54,NA
4787952#0,5,NA
4787952#1,7,NA
4787952#2,10,NA
4787952#3,11,NA
4787954#0,11,NA
4787954#1,13,NA
4787954#2,26,NA
4787955,14,NA
4787956,94,NA
4787958#0,31,NA
4787958#1,54,NA
4787963#0,26,NA
4787965,15,NA
4787966,15,NA
4787967#0,20,NA
4787967#1,14,NA
4787970,14,NA
478836286#1,40,NA
478836286#2,55,NA
478836286#3,36,NA
478836287,40,NA
478836288#1,19,NA
478836291,7,NA
4788378#1,88,NA
4788379#0,22,NA
4788379#1,11,NA
4788382,32,NA
4788384,6,NA
4788385,6,NA
4788386,114,NA
4788388#0,36,NA
4788388#1,21,NA
4788390,26,NA
4788396#0,26,NA
4788396#1,15,NA
4788396#2,13,NA
4788396#3,7,NA
4788397,18,NA
4788398,17,NA
4788401,27,NA
4788410#0,3,NA
4788410#1,16,NA
4788410#2,18,NA
4788419#0,23,NA
4788419#1,22,NA
4788419#2,15,NA
4788425#1,23,NA
4788427,10,NA
4788428,31,NA
4788431#0,23,NA
4788431#1,22,NA
4788435#1,33,NA
4788437#0,40,NA
4788437#1,25,NA
4788442,36,NA
4788444,90,NA
4788447,28,NA
4788455#0,3,NA
4788455#1,90,NA
4788457#0,12,NA
4788457#1,17,NA
4788466#0,37,NA
4788466#1,11,NA
4788466#2,19,NA
4788468,51,NA
4788473,4,NA
4788477,17,NA
4788485#0,27,NA
4788485#1,8,NA
4788485#2,16,NA
4788485#3,3,NA
4788490#0,3,NA
4788490#1,19,NA
4788490#2,4,NA
4788494,5,NA
4788499#0,20,NA
4788499#1,12,NA
4788505#0,51,NA
4788505#1,11,NA
4788508,3,NA
4788513,34,NA
4788522,5,NA
4788537,6,NA
4788539#0,3,NA
4788539#1,32,NA
4788539#2,10,NA
4788539#3,27,NA
4788544#0,3,NA
4788544#1,19,NA
4788544#2,6,NA
4788545#0,27,NA
4788545#1,29,NA
4788545#2,31,NA
4788551#0,22,NA
4788551#1,16,NA
4788551#3,24,NA
4788551#4,5,NA
4788554#0,4,NA
4788554#1,17,NA
4788556#0,10,NA
4788556#1,15,NA
4788557,31,NA
4788563#0,33,NA
4788563#1,23,NA
4788566,12,NA
4788568,35,NA
4788574#0,11,NA
4788574#1,23,NA
4788583#1,18,NA
4788726#0,16,NA
4788726#1,43,NA
4788726#2,20,NA
4788726#3,19,NA
4788726#4,21,NA
4788728,35,NA
4788733#0,17,NA
4788733#1,17,NA
4788738#0,10,33
4788739#0,30,NA
4788739#1,32,NA
4788744,69,NA
4788745,63,NA
4788753,25,NA
4788754#0,33,NA
4788754#1,14,NA
4788764,27,NA
4788771#0,20,NA
4788771#1,21,NA
4788772#0,15,NA
4788772#1,14,NA
4788772#2,13,NA
4788772#3,11,NA
4788773,38,NA
4788774,54,NA
4789055,45,NA
4789056#0,24,NA
4789056#1,21,NA
4789057,25,NA
4790871,6,NA
4790879,31,NA
479144280,10,NA
479144281#0,11,NA
479144281#1,3,NA
479144282#0,10,NA
479144282#1,4,NA
479157069,4,NA
4791829,37,NA
4791860,33,NA
4791861,46,NA
4791862,43,NA
4791863,45,NA
4791909#0,24,NA
4791909#1,19,NA
4791912,27,NA
4791913#0,15,NA
4791913#1,14,NA
4791961,25,NA
4791962,36,NA
4791964,23,NA
4791965,25,NA
4791966,19,NA
4791970,68,NA
4791973,21,NA
4791974#0,16,NA
4791974#1,5,NA
4791974#2,20,NA
4791974#3,15,NA
4791975,6,NA
4791979#0,12,NA
4791979#3,14,NA
4791979#4,26,NA
4791979#6,36,NA
4791980,38,NA
4791981,28,NA
4791982#0,14,NA
4791982#1,23,NA
4791986,34,NA
4791987,23,NA
4791990,52,NA
4791993,33,NA
4791995,34,NA
4791997,42,NA
4791999#0,22,NA
4791999#1,21,NA
4791999#2,15,NA
4791999#3,15,NA
4791999#4,18,NA
4792000,27,NA
4792001,15,NA
4792008,44,NA
4792044,37,NA
4792052,23,NA
4792053#0,16,NA
4792053#1,24,NA
4792054#0,44,NA
4792054#1,24,NA
4792055#0,14,NA
4792055#1,16,NA
4792055#2,12,NA
4792055#3,8,NA
4792055#4,14,NA
4792059,9,NA
4792071,21,NA
4792072,27,NA
4792073,38,NA
4792074#0,13,NA
4792074#1,35,NA
4792074#2,37,NA
4792074#3,14,NA
4792074#4,22,NA
4792082,19,NA
4792090#0,60,NA
4792090#1,27,NA
4792094#0,60,NA
4792094#1,32,NA
4792094#2,35,NA
4792094#3,38,NA
4792096,21,NA
4792100,23,NA
4792101#0,22,NA
4792101#1,18,NA
4792101#2,18,NA
4792141#0,15,NA
4792141#1,14,NA
4792141#2,15,NA
4792141#3,13,NA
4792141#4,9,NA
4792141#7,23,NA
4792144#0,5,NA
4792144#2,12,NA
4792144#3,15,NA
4792144#4,16,NA
4792145#0,35,NA
4792145#1,15,NA
4792145#2,20,NA
4792151,31,NA
4792152,33,NA
4792158#0,19,NA
4792158#1,20,NA
4792161#0,38,NA
4792161#1,22,NA
4792168#0,23,NA
4792168#1,25,NA
4792168#2,11,NA
4792168#3,34,NA
4792168#4,33,NA
4792171#0,17,NA
4792171#1,15,NA
4792171#2,46,NA
4792178#0,34,NA
4792178#1,14,NA
4792184,30,NA
4792238,20,NA
4792240,57,NA
4792241,17,NA
4792242,44,NA
4792244#0,17,NA
4792244#1,20,NA
4792246,14,NA
4792248,20,NA
4792251#0,21,NA
4792253#0,11,NA
4792253#1,15,NA
4792256,33,NA
4792257#0,15,NA
4792257#2,7,NA
4792257#3,34,NA
4792265,36,NA
4792279,54,NA
4792282,47,NA
4792283#0,20,NA
4792283#1,39,NA
4792284,32,NA
4792285,26,NA
4792288#0,20,NA
4792288#1,4,NA
4792288#2,28,NA
4792288#3,14,NA
4792288#4,8,NA
4792289#0,26,NA
4792292#0,15,NA
4792292#1,30,NA
479286015,20,NA
47947173,10,NA
47947559#0,5,NA
47947559#1,5,NA
4795846#0,19,NA
4795846#4,3,NA
4795846#5,16,NA
4795846#6,13,NA
4795846#7,39,NA
4796341,14,NA
4796342,6,NA
4796343#0,10,NA
4796460#0,11,NA
4796460#1,18,NA
4796461,26,NA
4796462,25,NA
4796464#0,10,NA
4796464#1,11,NA
4796464#2,10,NA
4796464#3,13,NA
4796472#0,9,NA
4796485,43,NA
4796491,26,NA
4796494#0,28,NA
4796494#1,31,NA
4796504#0,20,NA
4796504#1,16,NA
4796504#2,16,NA
4796504#3,15,NA
4796510,41,9
4796524#0,30,NA
4796533,8,NA
4796536#0,17,NA
4796536#1,16,NA
4796536#2,14,NA
4796769#0,44,NA
4796774,43,NA
4796775,73,NA
4796779,13,NA
4796781,24,NA
4796782#0,30,NA
4796782#1,7,NA
4796786#0,12,NA
4796786#1,15,NA
4796788#1,43,NA
4796801#0,7,NA
4796801#1,56,NA
4796864,24,NA
4796865#0,5,NA
4796865#1,4,NA
4796879,30,NA
4796885#0,52,NA
4796885#1,27,NA
4796885#2,30,NA
4796890#0,12,NA
4796890#1,12,NA
4796890#2,12,NA
4796895,27,NA
4796896,27,NA
4796897#0,10,NA
4796897#1,9,NA
4796897#10,7,NA
4796897#11,24,NA
4796897#12,13,NA
4796897#2,7,NA
4796897#3,19,NA
4796897#4,11,NA
4796897#5,15,NA
4796897#6,12,NA
4796897#7,10,NA
4796897#8,10,NA
4796897#9,10,NA
4796898,16,NA
4796899,29,NA
4796900#0,9,NA
4796900#1,5,NA
4796900#2,5,NA
4796900#3,10,NA
47973244#0,8,NA
47973244#1,16,NA
47973245,7,NA
47973255,14,NA
47973763,9,NA
4797952#0,23,NA
4797952#1,9,NA
4797953,49,NA
4797954#0,39,NA
4797954#1,4,NA
4797954#2,33,NA
4797957,27,NA
4797958,22,NA
4797959#0,29,NA
4797959#1,15,NA
4797960#0,30,NA
4797960#1,17,NA
4797960#2,10,NA
4797962#0,22,NA
4797962#1,26,NA
47984065#0,21,NA
47984065#1,25,NA
47984349#0,21,NA
479886082#0,18,NA
479886082#1,15,NA
479886082#2,6,NA
479886083,22,NA
479888978#0,24,8
479888978#1,18,NA
479888979#0,15,NA
479888979#1,16,NA
4801743,18,NA
4801744,32,NA
4801798,43,NA
4801813#1,17,NA
4801823,46,NA
4801828#0,18,NA
4801828#1,34,NA
4801834,15,NA
4801836#0,10,NA
4801836#1,7,NA
4801842,5,NA
4802105#0,16,NA
4802105#2,14,NA
4802106,24,NA
4802116#0,37,NA
4802116#1,6,NA
4802116#2,6,NA
4802116#3,27,NA
4802120#0,8,NA
4802120#3,6,NA
4802128#0,30,NA
4802128#1,34,NA
4802128#2,14,NA
4802131,20,NA
4802135,15,NA
4802137#0,35,NA
4802137#2,41,NA
4802139,17,NA
4802141#0,20,NA
4802141#1,17,NA
4802141#2,3,NA
4802151#1,4,NA
4802153,17,NA
4802154,14,NA
4802155#0,31,NA
4802155#1,43,NA
4802158#0,31,NA
4802158#1,43,NA
4802158#2,28,NA
4802159#0,37,NA
4802159#1,6,NA
4802159#2,5,NA
4802159#3,31,NA
4802162,10,NA
4802166,11,NA
4802331#0,39,NA
4802331#1,16,NA
4802332,23,NA
4802334#0,25,NA
4802334#1,27,NA
4802336,30,NA
4802337,22,NA
4802339#0,28,NA
4802344#0,19,NA
4802344#1,10,NA
4802399#0,16,NA
4802399#1,15,NA
480240233,35,NA
4802405,30,NA
4802406#0,10,NA
4802408#0,19,NA
4802408#1,18,NA
4802408#10,25,NA
4802408#11,46,NA
4802408#12,53,NA
4802408#13,108,NA
4802408#2,21,NA
4802408#4,17,NA
4802408#5,15,NA
4802408#6,9,NA
4802408#7,21,NA
4802408#8,13,NA
4802408#9,7,NA
4802410#0,22,NA
4802410#1,22,NA
4802412,17,NA
4802415,33,NA
4802422,13,NA
4802431#0,26,NA
4802431#1,28,NA
4802435#0,17,NA
4802435#1,16,NA
4802439#0,12,NA
4802439#1,14,NA
4802439#2,18,NA
4802439#3,25,NA
4802544,28,NA
4802548#0,14,NA
4802548#1,9,NA
4802548#2,31,NA
4802548#4,14,NA
4802549,20,NA
4802550#0,36,NA
4802550#1,51,NA
4802552#1,48,NA
4802552#2,23,NA
4802554,33,NA
4802556,23,NA
4802574,31,NA
4802578,55,NA
4802581,63,NA
4802583,41,NA
4802586#0,29,NA
4802586#1,12,NA
4802586#2,29,NA
4802740,73,NA
4802741,32,NA
4802742,19,NA
4802746,37,NA
4802748,21,NA
4802752#0,16,NA
4802752#1,15,NA
4802752#2,15,NA
4802753#0,15,NA
4802753#1,15,NA
4802753#2,15,NA
4802753#3,35,NA
4802761#0,13,NA
4802761#1,13,NA
4802777#0,12,NA
4802777#1,12,NA
4802778#0,36,NA
4802778#1,37,NA
4802784,20,NA
4802790#0,14,NA
4802790#1,14,NA
4802791#0,10,NA
4802791#1,14,NA
4802791#2,15,NA
4802791#3,32,NA
4802791#4,17,NA
4802791#5,39,NA
4802791#6,38,NA
4802793,32,NA
4802807#0,56,2
4802809#0,46,NA
4802826,48,NA
4802841,27,NA
4802843#0,28,NA
4802843#1,8,NA
4802843#2,12,NA
4802845,31,NA
4802858,14,NA
4802860#0,10,NA
4802860#1,9,NA
4802860#2,9,NA
4802860#3,9,NA
4802860#4,11,NA
4802860#5,7,NA
4802860#6,10,NA
4802860#7,76,NA
4802860#8,41,NA
4802862,13,NA
480341247#0,15,NA
480341247#2,9,NA
480341248,11,NA
4804097#0,16,NA
4804097#1,30,NA
4804097#2,51,NA
4804097#3,14,NA
4804098,54,NA
4804118,21,NA
4804119#0,17,NA
4804119#1,29,NA
4804120,31,NA
4804121#0,16,NA
4804121#1,17,NA
4804122,23,NA
4804123,18,NA
4804124#0,60,NA
4804124#1,16,NA
4804132,39,NA
4804133,14,NA
4804137#0,26,NA
4804137#1,35,NA
4804137#2,19,NA
4804143#0,19,NA
4804143#1,19,NA
4804144,35,NA
4804145,29,NA
4804152#0,15,NA
4804155,39,NA
4804156,23,NA
4804157,3,NA
4804482,29,NA
4804498,36,NA
4804499,22,NA
4804504,45,NA
4804520#1,28,NA
4804520#2,13,NA
4804520#3,24,NA
4804521,13,NA
4804532#0,47,NA
4804532#1,25,NA
4804532#2,25,NA
4804532#3,17,NA
4804536#0,26,NA
4804536#1,19,NA
4804536#2,23,NA
4804536#3,35,NA
4804543,19,NA
4804553,13,NA
4804566,18,NA
4804568#1,29,NA
4804575#0,20,NA
4804575#1,14,NA
4804575#2,24,NA
4804577#0,36,NA
4804577#1,48,NA
4804577#2,27,NA
4804577#3,27,NA
4804577#4,24,NA
4804579,22,NA
4804580,48,NA
4804581#0,19,NA
4804585,28,NA
4804592,35,NA
4804596#0,23,NA
4804596#1,24,NA
4804596#2,19,NA
4804651#0,46,NA
4804651#1,38,NA
4804652,38,NA
4804653,30,NA
4804655#0,9,NA
4804655#1,20,NA
4804658#0,20,NA
4804658#1,24,NA
4804658#2,28,NA
4804662#0,26,NA
4804662#1,4,NA
4804662#2,12,NA
4804662#3,23,NA
4804662#4,15,NA
4804662#5,35,NA
4804666,17,NA
4804672,29,NA
4804677#0,36,NA
4804677#1,29,NA
4804677#2,23,NA
4804681#0,18,NA
4804681#1,24,NA
4804807,16,NA
4804813#1,8,NA
4804813#2,12,NA
4804813#3,16,NA
4804813#4,20,NA
4804814,4,NA
4804819,41,NA
4804823,28,NA
4804824#0,46,NA
4804824#1,24,NA
4804826#0,19,NA
4804826#1,21,NA
4804828,4,NA
4804834#0,49,NA
4804834#1,16,NA
4804836,17,NA
4804837,13,NA
4804838,23,NA
4804839#0,20,NA
4804839#1,19,NA
4804842,13,NA
4804846,19,NA
4804857#0,27,3
4804857#1,26,NA
4804857#2,17,NA
4804857#3,20,NA
4804863#0,39,NA
4804863#1,18,NA
4804863#2,20,NA
4804914,24,NA
4804916#0,13,NA
4804916#1,25,NA
4804920#0,25,NA
4804920#1,22,NA
4804920#2,22,NA
4804920#3,26,NA
4804920#4,30,NA
4804924#0,16,NA
4804924#1,28,NA
4804924#2,24,NA
4804924#3,23,NA
4804924#4,20,NA
4804935#0,34,NA
4804935#1,24,NA
4804935#2,23,NA
4804937#0,28,NA
4804937#1,24,NA
4804937#2,25,NA
4804941,25,NA
4805013,29,NA
4805014,21,NA
4805018#0,31,NA
4805018#1,20,NA
4805018#4,8,NA
4805018#5,37,NA
4805019,31,NA
4805024,6,NA
4805028,8,NA
4805037,57,NA
4805040,22,NA
4805043,31,NA
4805048#0,18,NA
4805048#1,20,NA
4805049,19,NA
4805052#0,20,NA
4805052#1,20,NA
4805054#0,28,NA
4805054#1,20,NA
4805054#2,20,NA
4805059,19,NA
4805066#0,27,NA
4805066#1,6,NA
4805066#2,22,NA
4805066#3,45,NA
4805075#2,20,NA
4805075#3,19,NA
4805075#4,19,NA
4805075#5,18,NA
4805075#6,14,NA
4805085#0,9,NA
4805085#1,34,NA
4805085#2,28,NA
4805086,23,NA
4807990,59,NA
4810810#0,40,NA
4810810#1,4,NA
4810810#2,17,NA
4810830,220,NA
4810962#0,44,NA
4810962#1,36,NA
4810963#0,61,NA
4810963#1,19,NA
4810964#0,40,NA
4810964#1,39,NA
4810964#3,22,NA
4810965#0,16,NA
4810965#1,15,NA
4810965#2,9,NA
4810965#3,24,NA
4810965#4,24,NA
481219111,18,NA
481219114,27,NA
481373508,7,39
481779977,12,NA
481841577,57,NA
48204102,15,NA
48204103,4,NA
482087106,11,NA
482223507#0,13,NA
482223508#0,12,NA
4822325,3,NA
48230579#0,28,NA
48230579#1,7,NA
48230581,17,NA
4823198,49,NA
4823201,22,NA
4824879,27,NA
4824884,21,NA
4824885#0,33,NA
4824885#1,23,NA
4824885#2,23,NA
4824886,17,NA
4824894#1,30,NA
4824899#0,6,NA
4824899#1,22,NA
4824900,36,NA
4824901#0,30,NA
4824901#1,28,NA
4824902#0,37,NA
4824902#1,11,NA
4824902#3,42,NA
4824908#0,13,NA
4824908#1,40,NA
4824909,12,NA
4824914,19,NA
4824917,29,NA
4824920#0,12,NA
4824920#1,20,NA
4824920#3,28,NA
4824920#4,11,NA
4824920#5,23,NA
4824923#0,16,NA
4824923#1,31,NA
4824923#2,28,NA
4824924,39,NA
4824925#0,35,NA
4824925#1,10,NA
4824925#3,38,NA
4824927#0,15,NA
4824927#1,24,NA
4824927#2,17,NA
4824929#0,43,NA
4824929#1,44,NA
4824929#2,53,NA
4824937#0,30,NA
4824937#1,28,NA
482623558,19,NA
482695873,31,NA
482695874,10,NA
4827291,66,NA
48273137,60,NA
4827462,43,NA
4827473#1,10,NA
4827473#2,33,NA
4827476#1,14,NA
4827498#0,38,NA
482756894#0,16,NA
48275823,9,NA
4829099#0,18,NA
4829099#1,38,NA
4829100,61,NA
4829110#0,12,NA
4829110#1,13,NA
4829110#2,14,NA
4829110#3,15,NA
4829110#4,13,NA
4829115,87,NA
4829116,25,NA
4829120#0,22,NA
4829120#1,51,NA
4829120#2,13,NA
4829121,57,NA
4829122#0,31,NA
4829122#1,20,NA
4829145,4,NA
4829163,14,NA
4829627,7,NA
483022581,24,NA
483022582#1,14,NA
48303485,37,NA
483264311#1,9,NA
483611937,15,NA
483696576,25,NA
4837326,16,NA
4837333,16,NA
4837569,18,NA
48377996#1,3,NA
48388758,22,NA
48388759,22,NA
4839449#0,61,NA
4839449#1,39,NA
4839449#2,28,NA
48395698,33,NA
48400934#0,20,NA
48400934#1,17,NA
48406291,26,NA
4841900,7,NA
48426931#0,30,NA
48426931#1,3,NA
48426932#0,13,NA
48426932#1,13,NA
48435428#0,20,NA
48435428#1,93,NA
48447373,11,NA
4844875,71,NA
4844877,14,NA
484572831,21,NA
4845968#0,18,NA
4845968#1,10,NA
4845972,24,NA
4845973#0,13,NA
4845973#1,13,NA
4845974,16,NA
4845976,54,NA
4845978#0,18,NA
4845978#1,19,NA
4845980,38,NA
4845981,33,NA
4845983,69,NA
4846117,20,NA
4846124#0,5,NA
4846124#1,13,NA
4846124#2,21,NA
4846124#3,24,NA
4846127,30,NA
484670379#0,3,NA
484670379#1,2,NA
484670384,6,NA
48477264#0,6,NA
48477264#1,6,NA
48477475,8,NA
484817762,9,NA
4849535#0,22,NA
4849535#1,38,NA
484955243,12,NA
484964686,51,NA
4849670,18,NA
485157176,17,NA
48522666,9,NA
48524869#0,34,NA
48524869#1,32,NA
48537905#0,28,NA
48537905#1,33,NA
485472400,18,NA
48554626,24,NA
48561957,23,NA
48562008#0,13,NA
48562008#1,13,NA
48562008#2,23,NA
48562008#3,22,NA
485708958,27,NA
485708964,53,NA
485711925,4,NA
485726534,17,NA
485789123,33,NA
485790256#0,16,NA
485790256#1,17,NA
485790256#2,18,NA
485793106,22,NA
485793214,24,NA
485795849,27,NA
4858598,51,NA
4858714,36,NA
48590099,22,NA
4859820,28,NA
486040669,8,NA
48604820#0,25,NA
48604820#1,22,NA
48604820#2,20,NA
48604820#3,46,NA
4864150#0,19,NA
486418534,19,NA
4864872,28,NA
4864875,13,NA
4864876,26,NA
4864921#0,13,NA
4864921#1,30,NA
4864921#2,24,NA
4864922#0,49,NA
4864922#1,34,NA
4864922#2,6,NA
4864923#0,20,NA
4864923#1,36,NA
4864923#2,39,NA
4864924#0,22,NA
4864924#1,27,NA
4864924#2,21,NA
4864924#3,23,NA
4864925,42,NA
4864926,53,NA
4864927#0,11,NA
4864927#1,41,NA
4864927#2,27,NA
4864927#3,8,NA
4864973#0,45,NA
4864973#1,20,NA
4864975,16,NA
48651639,3,NA
486536470,32,NA
48681562,38,NA
48684112,8,NA
48684113,8,NA
48684124,9,NA
4868558#0,6,NA
4868600#0,20,NA
4868600#1,64,NA
4868600#2,6,NA
4868600#3,32,NA
4868600#4,87,NA
4868607,29,NA
4871519,21,NA
4871590,16,NA
4871591,16,NA
4871592,13,NA
4871595#0,20,NA
4871595#1,19,NA
4871671#0,76,NA
4871824#0,20,NA
4871824#3,18,NA
4871838#0,13,NA
4871838#1,13,NA
4871839#0,11,NA
4871839#1,29,NA
487201071#0,5,NA
487422125,18,NA
48743035#0,21,NA
48743035#1,17,NA
48743035#2,14,NA
48743035#3,16,NA
48743035#4,12,NA
48743035#5,10,NA
48743035#6,13,NA
48743035#7,7,NA
48743035#8,100,NA
487497425,10,NA
48802137,20,NA
488048441,8,NA
4881945#0,10,NA
4881945#3,66,NA
488351330,46,NA
488430845,12,NA
48848041#0,84,NA
48848041#1,39,NA
48849006,17,NA
4887461#0,37,NA
4887461#3,36,NA
4887784,43,NA
488951837,2,NA
488951838,2,NA
48907690,72,NA
48907691,32,NA
48923304#0,42,NA
48923304#1,18,NA
4892696,36,NA
4892698,8,NA
4892701#0,44,NA
489299529,13,NA
489299531,13,NA
4894030,73,NA
489521490,41,NA
489593365,26,NA
489630768,19,NA
489630983#3,27,NA
489630984#0,39,NA
489630985#0,9,NA
4898026#0,14,NA
4898026#1,16,NA
4898026#2,19,NA
489846145,28,NA
4898654#0,32,NA
4898654#1,26,NA
4898661,51,NA
4898662#0,15,NA
4898662#1,13,NA
4898662#2,13,NA
4898662#3,50,NA
4898662#4,21,NA
4898662#6,21,NA
4898662#7,48,NA
4898672,42,NA
4898673#0,15,NA
4898673#1,16,NA
4898673#2,18,NA
4898673#3,20,NA
4898673#4,20,NA
4898691#0,41,NA
4898691#1,23,NA
4898691#3,24,NA
4898697,46,NA
4898698#0,10,NA
4898698#1,43,NA
4898698#2,11,NA
4898698#3,11,NA
4898698#4,12,NA
489869811#0,37,NA
489869811#1,18,NA
489869811#2,15,NA
4898705#0,20,NA
4898705#1,20,NA
4898705#2,18,NA
4898705#3,16,NA
4898705#4,15,NA
4900144#0,36,NA
4900144#1,8,NA
4900187,39,NA
4900190#0,14,NA
4900190#1,16,NA
4900190#2,15,NA
4900193#0,43,NA
4900193#1,14,NA
4900195#0,42,NA
4900195#1,17,NA
4900200#0,19,NA
4900200#1,18,NA
4900200#2,21,NA
490157116,31,NA
490157117,13,NA
490157118#0,37,NA
490157118#1,21,NA
4902508,21,NA
4902510,35,NA
4902523,16,NA
4902526,16,NA
490349094,9,NA
490349095,9,NA
490356846#0,13,NA
490356863#0,16,NA
490361980#0,9,NA
490361981#0,11,NA
490361982#0,14,NA
490365295#0,12,NA
49037934,38,NA
49055982,12,NA
49072463,25,NA
49075754#0,40,NA
49075754#1,9,NA
4912447#0,16,NA
4912447#1,16,NA
4912447#2,16,NA
4912453,12,NA
4912466#0,46,NA
4912466#1,43,NA
4912467,15,NA
4912468#0,16,NA
4912468#1,16,NA
4912469,12,NA
4912474#0,5,NA
4912474#1,21,NA
4912477,13,NA
4912479#0,18,NA
4912479#1,17,NA
4912479#2,13,NA
4912480#0,19,NA
4912480#1,25,NA
4912484,42,NA
4912488,17,NA
491409075#1,14,NA
49163430,12,NA
49163433#0,19,NA
49163433#1,86,NA
49163434#1,7,NA
49163434#2,12,NA
491636233,33,NA
491636234#0,30,NA
491742192#1,22,NA
49180827#0,52,NA
49180827#2,35,NA
49181335#0,31,NA
49184342#0,19,NA
49184342#1,15,NA
49184342#2,2,NA
49184342#4,15,NA
49184342#5,20,NA
491906864,17,NA
491945538,11,NA
492340367,47,NA
492609984,14,NA
492609985,16,NA
492643593#1,6,NA
492643593#2,61,NA
4927343#0,50,NA
4927343#1,28,NA
4927563#0,25,NA
4927563#1,29,NA
4927563#2,20,NA
4927563#3,17,NA
4927563#4,21,NA
49291823,28,NA
492985297,24,NA
492985299,29,NA
492985302,37,NA
493008123,15,NA
493264401#0,28,NA
493264401#1,34,NA
493264401#2,35,NA
493264401#3,27,NA
493286731,6,NA
493399889#0,5,NA
493403797,38,NA
493403800,30,NA
493504243,33,NA
493504245,3,NA
4935156,53,NA
4935159,47,NA
49353924#0,17,NA
49353924#1,16,NA
49353924#2,17,NA
49353924#3,26,NA
49353924#4,6,NA
49353924#5,30,NA
493591080,13,NA
493683981#0,5,NA
493683981#1,3,NA
4937325,50,NA
493976936,34,NA
494259400,39,NA
494259403,25,NA
494694419,39,NA
494829603#1,47,NA
495001015,5,NA
495001017,5,NA
495012721#0,45,NA
495012721#1,37,NA
495012721#2,47,NA
495040303,2,NA
495257840,8,NA
495534269,24,NA
495813523,26,NA
495813524,6,NA
495949632#1,24,NA
495949634,41,NA
495949636#0,5,NA
495999655#0,25,NA
496239503#0,27,NA
496239911,2,NA
496503270#0,14,NA
496503270#1,17,NA
496662788,18,NA
49676156#0,36,NA
49676156#1,17,NA
49676156#2,18,NA
496836945#0,107,NA
496836945#1,13,NA
49707679,3,NA
49707947#0,22,NA
49707947#3,22,NA
49707947#4,38,NA
49707947#5,15,NA
49707947#6,36,NA
49707947#7,23,NA
49708239,11,NA
49711874,28,NA
49744732#0,3,NA
49744732#1,3,NA
497699539,20,NA
497699540#0,6,NA
497699540#1,9,NA
497699540#2,4,NA
497699541,20,NA
497699542,6,NA
49772302,14,NA
4978493#0,18,NA
4978493#1,16,NA
4978494,33,NA
4978504,47,NA
4978505#0,18,NA
4978505#1,18,NA
4978505#2,28,NA
4978510#0,18,NA
4978510#2,17,NA
4978510#3,26,NA
4978510#4,5,NA
4978511#0,19,NA
4978511#1,16,NA
4978511#2,4,NA
4978511#3,17,NA
4978511#6,26,NA
4978512#0,33,NA
4978512#2,17,NA
4978512#3,33,NA
4978512#4,21,NA
4978667#0,32,NA
4978667#1,38,NA
4978668#0,28,NA
4978668#1,42,NA
4978669#0,17,NA
4978669#1,16,NA
4978670,151,NA
497898320#0,13,NA
497955379,7,NA
497962505,7,NA
497962506,20,NA
49870501,30,NA
49894532,37,NA
49919682,29,NA
4993843,125,NA
4999738,52,NA
4999757#0,51,NA
4999757#1,19,NA
4999757#2,20,NA
4999757#3,20,NA
4999758#0,38,NA
4999758#1,13,NA
4999759#0,18,NA
4999759#1,45,NA
4999762#1,24,NA
4999770,10,NA
4999773,38,NA
4999775,13,NA
4999776,42,NA
4999777,22,NA
4999778,26,NA
499986563#0,4,NA
499986563#1,7,NA
5000125#0,61,NA
5000125#1,20,NA
5000125#2,61,NA
5000127#0,32,NA
5000127#3,14,NA
5000127#4,6,NA
5000127#5,22,NA
5000127#6,18,NA
5000141,12,NA
5000142#0,14,NA
5000142#1,18,NA
5000156#0,9,NA
5000156#1,31,NA
5000156#2,21,NA
5000158,39,NA
5000159#0,12,NA
5000159#1,14,NA
5000159#2,14,NA
5000161#0,31,NA
5000161#1,16,NA
5000161#2,18,NA
5000162,40,NA
5000165#0,37,NA
5000165#1,18,NA
5000165#2,18,NA
5000166#0,7,NA
5000166#1,8,NA
5000166#2,9,NA
5000166#3,5,NA
5000166#4,14,NA
5000168,38,NA
5000177#0,73,NA
5000177#1,13,NA
5000179,31,NA
5000180#0,33,NA
5000180#1,15,NA
5000180#2,30,NA
