pattern	0+	5+	10+	15+	20+	25+	30+	35+	40+	45+	50+	55+	60+
car interaction---work_3000.0	209	53	9	5	4	0	0	0	0	1	0	0	0
car interaction---work_30000.0	207	41	9	2	2	1	1	0	0	0	0	0	0
car interaction---work_30600.0	207	30	5	0	1	0	0	0	0	0	0	0	0
car interaction---work_31200.0	201	42	9	4	4	0	0	0	0	0	0	0	0
car interaction---work_31800.0	226	36	13	3	1	3	1	0	0	0	0	0	0
car interaction---work_32400.0	190	32	10	2	2	0	1	0	0	0	0	0	0
car interaction---work_33000.0	209	27	10	3	4	0	0	0	0	0	0	0	0
car interaction---work_33600.0	164	22	7	1	0	0	0	0	0	0	0	0	0
car interaction---work_34200.0	184	31	10	0	1	0	0	0	0	0	0	0	0
car interaction---work_34800.0	169	22	7	4	0	0	0	0	1	0	0	0	0
car interaction---work_35400.0	157	27	9	2	1	1	0	0	0	0	0	0	0
car interaction---work_3600.0	205	43	13	1	1	0	1	0	1	0	0	0	0
car interaction---work_36000.0	145	16	5	3	0	0	0	1	0	0	0	0	0
car interaction---work_36600.0	118	27	9	2	4	0	0	0	0	0	0	0	0
car interaction---work_37200.0	119	15	4	1	1	0	0	0	0	0	0	0	0
car interaction---work_37800.0	105	22	3	4	0	0	0	0	0	0	0	0	0
car interaction---work_38400.0	85	9	6	3	2	0	0	0	0	0	0	0	0
car interaction---work_39000.0	95	18	4	1	1	1	0	0	0	0	0	0	0
car interaction---work_39600.0	68	12	6	0	1	0	0	0	0	0	0	0	0
car interaction---work_40200.0	53	10	5	2	0	0	0	0	0	0	0	0	0
car interaction---work_40800.0	54	2	2	0	0	0	0	0	0	0	0	0	0
car interaction---work_41400.0	45	2	1	2	1	0	0	0	0	0	0	0	0
car interaction---work_4200.0	204	33	11	7	2	3	3	2	0	0	0	0	0
car interaction---work_42000.0	36	4	1	0	0	0	0	0	0	0	0	0	0
car interaction---work_42600.0	24	4	2	1	0	0	0	0	0	0	0	0	0
car interaction---work_43200.0	267	38	15	2	2	1	0	0	1	0	0	0	0
car interaction---work_4800.0	209	44	8	3	3	1	0	1	0	0	0	0	0
car interaction---work_5400.0	210	44	8	3	0	1	0	0	0	0	0	0	0
car interaction---work_600.0	127	37	7	5	1	0	1	0	0	0	0	0	0
car interaction---work_6000.0	170	41	9	4	1	2	0	0	0	0	0	0	0
car interaction---work_6600.0	189	36	5	1	1	1	0	0	0	1	0	0	0
car interaction---work_7200.0	176	30	8	1	3	1	0	0	0	0	0	0	0
car interaction---work_7800.0	173	32	7	2	2	0	0	0	0	0	0	0	0
car interaction---work_8400.0	163	43	9	6	1	2	1	0	0	0	0	0	0
car interaction---work_9000.0	140	29	10	3	4	0	1	1	0	0	0	0	0
car interaction---work_9600.0	149	29	7	3	3	0	1	0	0	0	0	0	0
freight interaction---freight	268	1	0	0	0	0	0	0	0	0	0	0	0
freight interaction---freight interaction	1	1	2	7	17	12	17	19	23	26	19	28	97
freight---freight interaction	235	3	16	0	15	0	0	0	0	0	0	0	0
home_10200.0---car interaction	78	15	3	2	0	2	1	0	0	0	0	0	0
home_10200.0---leisure_1200.0	1	3	0	0	0	0	0	0	0	0	0	0	0
home_10200.0---leisure_13200.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_10200.0---leisure_13800.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_10200.0---leisure_1800.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_10200.0---leisure_2400.0	0	0	0	0	1	0	0	0	0	0	0	0	0
home_10200.0---leisure_3000.0	0	2	1	2	0	0	0	0	0	0	0	0	0
home_10200.0---leisure_3600.0	0	0	3	0	0	0	0	0	1	0	0	0	0
home_10200.0---leisure_4200.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_10200.0---leisure_4800.0	0	0	0	2	0	0	1	0	0	0	0	0	0
home_10200.0---leisure_5400.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_10200.0---leisure_600.0	3	1	1	0	1	0	0	0	0	0	0	0	0
home_10200.0---leisure_6600.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_10200.0---leisure_7800.0	0	0	1	0	0	0	0	1	0	0	0	0	0
home_10200.0---leisure_9600.0	0	0	0	0	0	0	1	0	0	0	0	0	0
home_10200.0---other_1200.0	2	2	2	0	2	1	2	0	2	0	0	0	0
home_10200.0---other_1800.0	0	2	1	0	0	0	0	0	0	0	0	0	0
home_10200.0---other_2400.0	0	0	0	1	0	1	2	0	0	0	0	0	0
home_10200.0---other_3000.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_10200.0---other_3600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_10200.0---other_5400.0	0	0	0	0	0	0	0	0	0	1	0	0	0
home_10200.0---other_600.0	3	15	5	6	3	0	1	0	0	0	0	0	0
home_10200.0---other_6600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_10200.0---other_9000.0	0	0	1	1	0	0	0	0	0	0	0	0	0
home_10200.0---pt interaction	13	6	2	0	1	0	0	0	0	0	0	0	0
home_10200.0---ride interaction	8	2	1	0	0	0	0	0	0	0	0	0	0
home_10200.0---shopping_10200.0	2	0	0	0	0	0	0	0	0	0	0	0	0
home_10200.0---shopping_1200.0	3	2	2	1	0	0	0	0	0	0	0	0	0
home_10200.0---shopping_1800.0	1	1	3	0	2	0	0	0	0	0	0	0	0
home_10200.0---shopping_3000.0	0	3	1	1	0	0	0	0	0	0	0	0	0
home_10200.0---shopping_3600.0	0	0	0	0	2	1	0	0	0	0	0	0	0
home_10200.0---shopping_4200.0	0	0	0	0	1	0	0	0	0	0	0	0	0
home_10200.0---shopping_600.0	6	11	4	6	4	0	2	0	0	0	0	0	1
home_10200.0---shopping_6600.0	1	3	0	0	0	0	0	0	0	0	0	0	0
home_10200.0---work_1200.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_10200.0---work_1800.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_10200.0---work_21000.0	0	0	0	0	1	0	0	0	0	0	0	0	0
home_10200.0---work_22200.0	0	0	0	0	0	1	0	0	0	0	0	0	0
home_10200.0---work_28800.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_10800.0---car interaction	56	17	4	2	2	0	1	0	1	0	1	0	0
home_10800.0---leisure_11400.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_10800.0---leisure_1200.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_10800.0---leisure_1800.0	0	0	1	0	0	0	1	0	0	0	0	0	0
home_10800.0---leisure_18600.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_10800.0---leisure_2400.0	0	2	1	0	0	1	0	0	0	0	0	0	0
home_10800.0---leisure_3000.0	0	1	0	0	0	0	2	0	1	0	0	0	0
home_10800.0---leisure_3600.0	1	0	0	0	1	1	0	0	0	0	0	0	0
home_10800.0---leisure_4200.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_10800.0---leisure_600.0	0	3	3	0	0	0	0	0	0	0	0	0	0
home_10800.0---leisure_6600.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_10800.0---leisure_7800.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_10800.0---other_1200.0	2	2	2	0	0	1	0	0	0	0	0	0	0
home_10800.0---other_1800.0	0	0	1	2	0	0	0	0	0	0	0	0	0
home_10800.0---other_18000.0	0	0	0	0	0	0	0	0	0	1	0	0	0
home_10800.0---other_2400.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_10800.0---other_3000.0	1	1	1	0	0	0	0	0	0	0	1	0	0
home_10800.0---other_3600.0	0	2	0	0	0	0	0	0	0	0	0	0	0
home_10800.0---other_4200.0	0	1	2	1	0	0	0	0	0	0	0	0	0
home_10800.0---other_4800.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_10800.0---other_600.0	7	10	9	2	1	0	0	0	1	0	0	0	0
home_10800.0---other_6000.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_10800.0---other_6600.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_10800.0---other_7200.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_10800.0---other_7800.0	0	0	1	1	0	0	0	0	0	0	0	0	0
home_10800.0---other_8400.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_10800.0---pt interaction	15	8	1	1	0	0	0	0	0	0	0	0	0
home_10800.0---ride interaction	14	0	0	0	0	0	0	0	0	0	0	0	0
home_10800.0---shopping_1200.0	1	1	1	0	1	0	1	0	0	1	0	0	0
home_10800.0---shopping_16200.0	0	0	0	0	1	0	0	0	0	0	0	0	0
home_10800.0---shopping_1800.0	0	1	1	1	0	1	0	0	0	0	0	0	0
home_10800.0---shopping_2400.0	0	3	0	0	0	0	0	1	0	0	0	0	0
home_10800.0---shopping_3000.0	0	2	1	0	0	0	0	0	0	0	0	0	0
home_10800.0---shopping_3600.0	0	1	1	0	1	0	0	0	0	0	0	0	0
home_10800.0---shopping_600.0	4	4	7	3	3	1	0	0	0	0	0	0	0
home_10800.0---shopping_9000.0	0	0	0	0	0	0	0	1	0	0	0	0	0
home_11400.0---car interaction	95	29	6	0	1	0	0	0	0	0	0	0	0
home_11400.0---leisure_10800.0	1	0	0	0	0	0	1	0	0	0	0	0	0
home_11400.0---leisure_11400.0	1	1	0	1	0	0	0	0	0	0	0	0	0
home_11400.0---leisure_1200.0	0	1	2	2	1	0	0	0	0	0	0	0	0
home_11400.0---leisure_1800.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_11400.0---leisure_2400.0	0	2	4	0	0	0	0	0	0	0	0	0	0
home_11400.0---leisure_3000.0	2	0	1	1	1	1	0	0	0	0	0	0	0
home_11400.0---leisure_3600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_11400.0---leisure_5400.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_11400.0---leisure_600.0	1	2	2	0	0	0	0	2	0	1	0	0	1
home_11400.0---leisure_6600.0	0	0	1	0	1	0	0	0	0	0	0	0	0
home_11400.0---leisure_7800.0	1	1	0	2	0	0	0	0	0	0	0	0	0
home_11400.0---other_1200.0	2	1	2	1	1	0	0	1	0	0	0	0	0
home_11400.0---other_1800.0	1	0	1	0	0	0	0	0	0	0	0	0	0
home_11400.0---other_2400.0	0	1	1	0	0	0	1	0	0	0	0	0	0
home_11400.0---other_3000.0	0	0	0	0	0	0	0	0	1	0	0	0	0
home_11400.0---other_3600.0	2	0	0	0	0	0	0	0	0	0	0	0	0
home_11400.0---other_4200.0	0	2	0	0	0	0	0	0	0	0	0	0	0
home_11400.0---other_5400.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_11400.0---other_600.0	7	3	11	7	5	4	1	1	0	0	0	0	0
home_11400.0---other_6000.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_11400.0---other_6600.0	0	0	0	0	0	0	1	0	0	0	0	0	0
home_11400.0---other_7200.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_11400.0---pt interaction	8	3	4	1	2	0	0	0	0	0	0	0	0
home_11400.0---ride interaction	16	1	0	0	0	0	0	0	0	0	0	0	0
home_11400.0---shopping_1200.0	1	4	2	1	0	0	0	0	0	0	0	0	0
home_11400.0---shopping_1800.0	0	2	1	0	0	0	1	0	0	0	0	0	0
home_11400.0---shopping_18600.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_11400.0---shopping_2400.0	0	0	0	0	1	0	0	0	0	0	0	0	0
home_11400.0---shopping_3000.0	1	1	0	0	0	0	0	0	0	0	0	0	0
home_11400.0---shopping_3600.0	1	1	0	1	0	0	0	0	0	0	0	0	0
home_11400.0---shopping_600.0	4	5	7	7	0	0	0	1	0	0	0	0	0
home_11400.0---shopping_6600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_11400.0---shopping_9000.0	0	1	1	2	0	0	0	0	0	0	0	0	0
home_11400.0---work_12000.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_11400.0---work_1800.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_1200.0---car interaction	324	74	9	13	4	2	0	1	1	1	0	0	0
home_1200.0---leisure_10200.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_1200.0---leisure_10800.0	0	0	0	0	1	0	0	0	0	0	0	0	0
home_1200.0---leisure_11400.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_1200.0---leisure_1200.0	3	5	4	3	1	2	0	0	1	0	0	0	0
home_1200.0---leisure_12600.0	0	0	0	0	0	0	0	0	0	0	0	1	0
home_1200.0---leisure_13200.0	1	0	4	0	0	0	0	0	0	0	0	0	1
home_1200.0---leisure_1800.0	0	0	2	0	0	0	0	0	0	0	0	0	2
home_1200.0---leisure_20400.0	0	0	0	0	0	0	1	0	0	0	0	0	0
home_1200.0---leisure_21600.0	0	1	0	2	0	0	0	0	0	0	0	0	0
home_1200.0---leisure_2400.0	1	2	2	1	0	3	0	1	0	0	0	0	0
home_1200.0---leisure_3000.0	1	1	1	3	2	0	0	0	0	1	0	0	0
home_1200.0---leisure_3600.0	2	5	4	1	0	0	0	0	0	0	0	0	0
home_1200.0---leisure_4200.0	2	1	1	0	0	0	0	2	0	0	0	0	0
home_1200.0---leisure_4800.0	0	2	0	0	0	0	0	0	0	0	0	0	0
home_1200.0---leisure_5400.0	1	2	2	1	0	0	0	0	0	0	0	0	0
home_1200.0---leisure_600.0	3	9	9	5	2	1	1	1	1	1	0	0	0
home_1200.0---leisure_6000.0	1	1	1	1	1	0	0	0	0	0	0	0	0
home_1200.0---leisure_6600.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_1200.0---leisure_7200.0	1	0	2	0	0	1	0	1	0	0	0	0	0
home_1200.0---leisure_7800.0	0	0	0	1	0	0	0	1	0	0	0	0	0
home_1200.0---leisure_8400.0	0	1	1	0	0	0	0	0	0	0	0	0	0
home_1200.0---leisure_9000.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_1200.0---leisure_9600.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_1200.0---other_10200.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_1200.0---other_11400.0	1	1	0	0	0	0	0	0	0	0	0	0	0
home_1200.0---other_1200.0	5	7	11	5	4	1	0	0	0	2	0	0	0
home_1200.0---other_15600.0	0	0	0	1	1	1	0	0	0	0	0	0	0
home_1200.0---other_16200.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_1200.0---other_1800.0	4	5	5	1	0	0	1	0	0	0	1	0	0
home_1200.0---other_2400.0	0	4	3	1	3	0	0	0	0	0	0	0	0
home_1200.0---other_3000.0	2	1	0	0	1	0	0	0	1	0	0	0	0
home_1200.0---other_3600.0	1	0	6	1	0	1	0	1	1	0	0	0	0
home_1200.0---other_4200.0	5	4	1	1	0	0	0	0	0	0	0	0	0
home_1200.0---other_4800.0	1	0	1	0	0	1	0	0	1	0	0	0	0
home_1200.0---other_5400.0	1	2	3	0	0	0	1	0	0	0	0	0	0
home_1200.0---other_600.0	21	30	29	23	5	4	5	2	1	2	0	1	3
home_1200.0---other_6000.0	0	3	2	1	0	0	1	0	0	0	0	0	0
home_1200.0---other_6600.0	1	1	2	1	0	0	0	0	0	0	0	0	0
home_1200.0---other_7800.0	1	0	0	1	0	0	0	0	0	0	0	0	0
home_1200.0---other_8400.0	0	0	1	1	0	0	0	0	0	0	0	0	0
home_1200.0---other_9000.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_1200.0---other_9600.0	1	1	0	0	0	0	0	0	1	0	0	0	0
home_1200.0---pt interaction	45	48	24	9	3	0	0	0	0	0	0	0	0
home_1200.0---ride interaction	53	3	1	1	0	0	0	0	0	0	0	0	0
home_1200.0---shopping_1200.0	5	13	13	7	4	2	1	0	0	0	0	0	0
home_1200.0---shopping_12000.0	0	0	0	0	0	0	1	0	0	0	0	0	0
home_1200.0---shopping_13200.0	1	1	0	0	0	0	0	0	0	0	0	0	0
home_1200.0---shopping_1800.0	2	6	3	4	2	0	0	0	0	0	0	0	0
home_1200.0---shopping_2400.0	1	4	3	3	0	0	0	0	0	0	0	0	0
home_1200.0---shopping_3000.0	3	3	2	2	1	0	0	0	0	0	1	0	0
home_1200.0---shopping_3600.0	0	0	0	0	0	0	1	0	0	0	0	0	1
home_1200.0---shopping_4200.0	1	1	1	0	0	0	0	0	0	0	0	0	0
home_1200.0---shopping_5400.0	0	1	0	1	1	0	0	0	0	0	0	0	0
home_1200.0---shopping_600.0	14	38	37	19	4	6	3	1	0	1	1	0	1
home_1200.0---shopping_6000.0	1	3	1	0	1	0	0	0	0	0	0	0	0
home_1200.0---shopping_6600.0	0	0	0	0	1	0	0	0	0	0	0	0	0
home_1200.0---shopping_7200.0	0	0	0	0	0	0	1	0	0	0	0	0	0
home_1200.0---shopping_8400.0	0	0	2	0	0	0	0	0	0	0	0	0	0
home_1200.0---shopping_9000.0	0	0	0	0	0	0	0	0	0	0	0	0	1
home_1200.0---work_12000.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_1200.0---work_15000.0	1	1	0	0	0	0	0	0	0	0	0	0	0
home_1200.0---work_1800.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_1200.0---work_2400.0	0	0	0	0	0	0	0	0	0	1	0	0	0
home_1200.0---work_600.0	0	0	0	0	0	0	0	0	0	0	0	0	1
home_12000.0---car interaction	68	19	2	0	2	0	0	1	0	0	0	0	0
home_12000.0---leisure_10800.0	0	0	0	0	0	0	1	0	0	0	0	0	0
home_12000.0---leisure_1200.0	2	0	1	1	0	0	0	1	0	0	0	0	0
home_12000.0---leisure_1800.0	0	0	1	1	0	0	0	0	0	0	0	0	1
home_12000.0---leisure_2400.0	0	0	0	0	0	1	0	0	0	1	0	0	0
home_12000.0---leisure_3000.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_12000.0---leisure_3600.0	0	0	1	0	0	0	0	1	0	0	0	0	0
home_12000.0---leisure_5400.0	1	0	0	1	0	0	0	0	0	0	0	0	0
home_12000.0---leisure_600.0	2	1	1	2	1	0	0	0	0	0	0	0	0
home_12000.0---leisure_6600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_12000.0---leisure_7200.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_12000.0---other_1200.0	2	2	2	3	1	0	1	0	0	0	0	0	0
home_12000.0---other_1800.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_12000.0---other_3000.0	0	2	0	0	0	0	0	0	0	0	0	0	0
home_12000.0---other_3600.0	0	1	2	0	0	0	0	0	0	0	0	0	0
home_12000.0---other_4200.0	0	2	1	0	0	0	0	0	0	0	0	0	0
home_12000.0---other_4800.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_12000.0---other_5400.0	0	0	0	0	0	0	0	0	1	0	0	0	0
home_12000.0---other_600.0	4	4	2	2	3	3	0	0	0	0	0	0	1
home_12000.0---other_7800.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_12000.0---other_8400.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_12000.0---other_9600.0	0	0	0	1	0	1	0	0	0	0	0	0	0
home_12000.0---pt interaction	8	13	5	0	0	0	0	0	0	0	0	0	0
home_12000.0---ride interaction	6	1	0	0	0	0	0	0	0	0	0	0	0
home_12000.0---shopping_10200.0	0	0	0	0	0	0	0	0	0	0	0	1	0
home_12000.0---shopping_1200.0	3	4	0	2	2	0	0	0	0	0	1	0	0
home_12000.0---shopping_1800.0	1	1	1	0	0	0	0	0	0	0	0	0	0
home_12000.0---shopping_2400.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_12000.0---shopping_3600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_12000.0---shopping_4200.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_12000.0---shopping_600.0	2	8	2	2	1	0	1	1	0	1	0	0	1
home_12000.0---shopping_7800.0	0	0	1	0	0	0	1	0	0	0	0	0	0
home_12600.0---car interaction	56	15	6	3	0	0	1	0	0	0	0	0	0
home_12600.0---leisure_1200.0	0	2	2	0	0	1	0	0	0	0	0	0	0
home_12600.0---leisure_1800.0	0	2	0	0	0	0	0	0	0	0	0	0	0
home_12600.0---leisure_19800.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_12600.0---leisure_2400.0	0	1	0	1	0	0	0	0	0	0	0	0	0
home_12600.0---leisure_3000.0	1	0	1	0	0	0	0	0	0	0	0	1	0
home_12600.0---leisure_3600.0	0	2	1	1	0	0	0	0	0	0	0	0	0
home_12600.0---leisure_4200.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_12600.0---leisure_5400.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_12600.0---leisure_600.0	1	2	0	0	0	0	0	0	0	0	0	0	0
home_12600.0---leisure_6600.0	0	1	0	0	0	1	0	0	0	0	0	0	0
home_12600.0---other_1200.0	1	1	4	0	1	0	0	0	0	0	0	0	0
home_12600.0---other_14400.0	0	0	0	0	0	0	1	0	0	0	0	0	0
home_12600.0---other_1800.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_12600.0---other_3000.0	0	2	0	1	0	0	0	0	0	0	0	0	0
home_12600.0---other_3600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_12600.0---other_4800.0	0	1	1	1	0	0	0	0	0	0	0	0	0
home_12600.0---other_5400.0	0	1	1	0	0	0	0	1	0	0	0	0	0
home_12600.0---other_600.0	5	1	1	4	6	3	0	0	0	0	0	0	0
home_12600.0---other_7200.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_12600.0---pt interaction	6	10	7	3	1	0	0	0	0	0	0	0	0
home_12600.0---ride interaction	12	1	0	0	0	0	0	0	0	0	0	0	0
home_12600.0---shopping_1200.0	1	2	1	0	0	0	0	0	0	0	0	0	0
home_12600.0---shopping_1800.0	0	0	1	1	0	0	0	0	0	0	0	0	0
home_12600.0---shopping_19200.0	0	0	0	0	0	0	0	0	1	0	0	0	0
home_12600.0---shopping_2400.0	1	1	1	1	0	0	0	0	0	0	0	0	0
home_12600.0---shopping_3000.0	1	0	1	0	0	0	0	0	0	0	0	0	0
home_12600.0---shopping_4200.0	0	1	1	0	0	0	0	0	0	0	0	0	0
home_12600.0---shopping_4800.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_12600.0---shopping_600.0	5	7	6	3	3	0	1	0	0	0	0	0	1
home_12600.0---shopping_6000.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_12600.0---work_22800.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_13200.0---car interaction	67	10	3	3	1	0	0	1	0	0	0	0	0
home_13200.0---leisure_1200.0	1	1	2	0	0	0	0	0	0	0	0	0	0
home_13200.0---leisure_1800.0	1	2	0	0	0	0	0	0	0	0	0	0	0
home_13200.0---leisure_19800.0	2	1	0	0	0	0	0	0	0	0	0	0	0
home_13200.0---leisure_3000.0	0	0	1	1	0	0	0	0	0	1	0	0	0
home_13200.0---leisure_3600.0	0	0	0	0	1	0	0	0	0	0	0	0	0
home_13200.0---leisure_4200.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_13200.0---leisure_600.0	3	3	2	2	1	0	0	0	0	0	0	0	0
home_13200.0---other_1200.0	0	1	2	1	0	0	0	0	1	0	0	0	0
home_13200.0---other_14400.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_13200.0---other_1800.0	0	1	0	1	0	0	0	0	0	0	0	0	0
home_13200.0---other_2400.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_13200.0---other_3600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_13200.0---other_4800.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_13200.0---other_5400.0	1	0	0	0	0	1	0	0	0	0	0	0	0
home_13200.0---other_600.0	3	5	3	3	1	1	2	0	0	0	1	0	0
home_13200.0---other_6000.0	0	0	0	0	0	0	0	0	0	0	0	0	1
home_13200.0---pt interaction	7	11	6	1	1	0	0	0	0	0	0	0	0
home_13200.0---ride interaction	9	0	0	0	0	0	0	0	0	0	0	0	0
home_13200.0---shopping_10200.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_13200.0---shopping_10800.0	0	0	0	0	0	1	0	0	0	2	0	0	0
home_13200.0---shopping_1200.0	0	0	0	1	0	0	0	0	0	0	0	0	1
home_13200.0---shopping_1800.0	0	1	0	1	1	0	0	0	0	0	0	0	0
home_13200.0---shopping_2400.0	2	2	2	0	0	0	0	0	0	0	0	0	0
home_13200.0---shopping_4200.0	1	0	0	1	1	0	0	0	0	0	0	0	0
home_13200.0---shopping_600.0	5	7	4	6	1	0	1	0	0	0	0	0	0
home_13200.0---shopping_8400.0	0	0	0	0	0	0	1	0	0	0	0	0	0
home_13200.0---work_10800.0	0	0	1	0	0	1	0	0	0	0	0	0	0
home_13200.0---work_12000.0	0	1	0	0	0	0	0	1	0	0	0	0	0
home_13200.0---work_15000.0	0	0	0	0	0	1	0	0	0	0	0	0	0
home_13800.0---car interaction	50	10	3	3	2	0	0	0	0	0	0	0	0
home_13800.0---leisure_1200.0	0	1	1	0	0	0	0	0	0	0	0	0	0
home_13800.0---leisure_1800.0	0	0	2	1	0	1	0	0	0	0	0	0	0
home_13800.0---leisure_18600.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_13800.0---leisure_2400.0	0	2	0	0	0	0	0	0	0	0	0	0	0
home_13800.0---leisure_3000.0	0	1	2	0	0	0	0	0	0	0	0	0	0
home_13800.0---leisure_3600.0	0	0	1	0	0	0	0	0	0	0	0	1	0
home_13800.0---leisure_4800.0	0	0	1	1	0	0	0	0	0	0	0	0	0
home_13800.0---leisure_5400.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_13800.0---leisure_600.0	1	1	3	1	2	0	0	1	0	0	0	0	0
home_13800.0---other_10200.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_13800.0---other_1200.0	5	5	2	5	0	0	0	0	0	0	0	0	0
home_13800.0---other_1800.0	1	0	1	0	0	0	1	0	1	0	0	0	0
home_13800.0---other_2400.0	0	0	0	1	0	1	0	0	0	0	0	0	0
home_13800.0---other_3000.0	0	1	2	0	0	0	0	0	0	0	0	0	0
home_13800.0---other_4200.0	0	1	1	0	0	0	0	0	0	0	0	0	0
home_13800.0---other_4800.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_13800.0---other_600.0	5	10	3	6	3	1	2	2	0	0	1	1	0
home_13800.0---other_6000.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_13800.0---other_9000.0	0	0	0	0	0	1	0	0	0	0	0	0	0
home_13800.0---pt interaction	8	5	3	0	2	0	0	0	0	0	0	0	0
home_13800.0---ride interaction	8	1	0	0	0	0	0	0	0	0	0	0	0
home_13800.0---shopping_10200.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_13800.0---shopping_11400.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_13800.0---shopping_1200.0	0	0	2	1	0	0	0	0	0	0	0	0	0
home_13800.0---shopping_1800.0	0	0	0	2	0	1	0	0	0	0	0	0	0
home_13800.0---shopping_2400.0	0	1	1	0	0	0	0	0	0	0	0	0	0
home_13800.0---shopping_3000.0	2	0	1	0	0	0	0	0	0	0	0	0	0
home_13800.0---shopping_4200.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_13800.0---shopping_4800.0	1	0	0	1	0	0	0	0	0	0	0	0	0
home_13800.0---shopping_600.0	4	5	6	6	3	0	0	0	0	0	0	0	1
home_13800.0---shopping_6000.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_13800.0---work_1800.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_13800.0---work_2400.0	0	0	0	1	0	0	0	0	0	0	0	0	0
